Offset;OriginalLength;OriginalString;Translation;Notes;
311457;31;後詰歩兵Ｃ;ah 12;;
311488;31;後詰歩兵Ｄ;ah 13;;
311519;31;後詰歩兵Ｅ;ah 14;;
311550;31;後詰歩兵Ｆ;ah 15;;
311581;31;後詰歩兵Ｇ;ah 16;;
311612;31;戦略地点名１;strategy p 1;;
311643;31;戦略地点名２;strategy p 2;;
311674;31;戦略地点名３;strategy p 3;;
311705;31;戦略地点名４;strategy p 4;;
311736;31;戦略地点名５;strategy p 5;;
311767;31;戦略地点名６;strategy p 6;;
311798;31;戦略地点名７;strategy p 7;;
311829;31;戦略地点名８;strategy p 8;;
311860;31;固定ＭＳＧ１　　　　　　　　　;        ;;
311891;31;固定ＭＳＧ２　　　　　　　　　;        ;;
311922;31;固定ＭＳＧ３　　　　　　　　　;        ;;
311953;31;固定ＭＳＧ４　　　　　　　　　;        ;;
311984;31;固定ＭＳＧ５　　　　　　　　　;        ;;
312015;31;固定ＭＳＧ６　　　　　　　　　;        ;;
312046;31;固定ＭＳＧ７　　　　　　　　　;        ;;
312077;31;固定ＭＳＧ８　　　　　　　　　;        ;;
312108;31;固定ＭＳＧ９　　　　　　　　　;        ;;
312139;31;固定ＭＳＧ１０　　　　　　　　;        ;;
312170;31;固定ＭＳＧ１１　　　　　　　　;        ;;
312201;31;固定ＭＳＧ１２　　　　　　　　;        ;;
312232;31;固定ＭＳＧ１３　　　　　　　　;        ;;
312263;31;固定ＭＳＧ１４　　　　　　　　;        ;;
312294;31;固定ＭＳＧ１５　　　　　　　　;        ;;
312325;31;固定ＭＳＧ１６　　　　　　　　;        ;;
312356;31;固定ＭＳＧ１７　　　　　　　　;        ;;
312387;31;固定ＭＳＧ１８　　　　　　　　;        ;;
312418;31;固定ＭＳＧ１９　　　　　　　　;        ;;
312449;31;固定ＭＳＧ２０　　　　　　　　;        ;;
312480;31;固定ＭＳＧ２１　　　　　　　　;        ;;
312511;31;固定ＭＳＧ２２　　　　　　　　;        ;;
312542;31;固定ＭＳＧ２３　　　　　　　　;        ;;
312573;31;固定ＭＳＧ２４　　　　　　　　;        ;;
312604;31;固定ＭＳＧ２５　　　　　　　　;        ;;
312635;31;固定ＭＳＧ２６　　　　　　　　;        ;;
312666;31;固定ＭＳＧ２７　　　　　　　　;        ;;
312697;31;固定ＭＳＧ２８　　　　　　　　;        ;;
312728;31;固定ＭＳＧ２９　　　　　　　　;        ;;
312759;31;固定ＭＳＧ３０　　　　　　　　;        ;;
312790;31;固定ＭＳＧ３１　　　　　　　　;        ;;
312821;31;固定ＭＳＧ３２　　　　　　　　;        ;;
312852;31;固定ＭＳＧ３３　　　　　　　　;        ;;
312883;31;固定ＭＳＧ３４　　　　　　　　;        ;;
312914;31;固定ＭＳＧ３５　　　　　　　　;        ;;
312945;31;固定ＭＳＧ３６　　　　　　　　;        ;;
312976;31;固定ＭＳＧ３７　　　　　　　　;        ;;
313007;31;固定ＭＳＧ３８　　　　　　　　;        ;;
313038;31;固定ＭＳＧ３９　　　　　　　　;        ;;
313069;31;固定ＭＳＧ４０　　　　　　　　;        ;;
313100;31;固定ＭＳＧ４１　　　　　　　　;        ;;
313131;31;固定ＭＳＧ４２　　　　　　　　;        ;;
313162;31;固定ＭＳＧ４３　　　　　　　　;        ;;
313193;31;固定ＭＳＧ４４　　　　　　　　;        ;;
313224;31;固定ＭＳＧ４５　　　　　　　　;        ;;
313255;31;固定ＭＳＧ４６　　　　　　　　;        ;;
313286;31;固定ＭＳＧ４７　　　　　　　　;        ;;
313317;31;固定ＭＳＧ４８　　　　　　　　;        ;;
313348;31;固定ＭＳＧ４９　　　　　　　　;        ;;
313379;31;固定ＭＳＧ５０　　　　　　　　;        ;;
313410;31;固定ＭＳＧ５１　　　　　　　　;        ;;
313441;31;固定ＭＳＧ５２　　　　　　　　;        ;;
313472;31;固定ＭＳＧ５３　　　　　　　　;        ;;
313503;31;固定ＭＳＧ５４　　　　　　　　;        ;;
313534;31;固定ＭＳＧ５５　　　　　　　　;        ;;
313565;31;固定ＭＳＧ５６　　　　　　　　;        ;;
313596;31;固定ＭＳＧ５７　　　　　　　　;        ;;
313627;31;固定ＭＳＧ５８　　　　　　　　;        ;;
313658;31;固定ＭＳＧ５９　　　　　　　　;        ;;
313689;31;固定ＭＳＧ６０　　　　　　　　;        ;;
313720;31;固定ＭＳＧ６１　　　　　　　　;        ;;
313751;31;固定ＭＳＧ６２　　　　　　　　;        ;;
313782;31;固定ＭＳＧ６３　　　　　　　　;        ;;
313813;31;固定ＭＳＧ６４　　　　　　　　;        ;;
313844;31;戦車種類１;tank kind 1;;
313875;31;戦車種類２;tank kind 2;;
313906;31;戦車種類３;tank kind 3;;
313937;31;戦車種類４;tank kind 4;;
313968;31;戦車種類５;tank kind 5;;
313999;31;戦車種類６;tank kind 6;;
314030;31;戦車種類７;tank kind 7;;
314061;31;戦車種類８;tank kind 8;;
314092;31;戦車部分名称;tank parts name;;
314123;31;戦車部分名称;tank parts name;;
314154;31;戦車部分名称;tank parts name;;
314185;31;戦車部分名称;tank parts name;;
314216;31;戦車部分名称;tank parts name;;
314247;31;戦車部分名称;tank parts name;;
314278;31;戦車部分名称;tank parts name;;
314309;31;戦車部分名称;tank parts name;;
314340;31;戦車部分名称;tank parts name;;
314371;31;戦車部分名称;tank parts name;;
314402;31;戦車部分名称;tank parts name;;
314433;31;戦車部分名称;tank parts name;;
314464;31;戦車部分名称;tank parts name;;
314495;31;戦車部分名称;tank parts name;;
314526;31;ノトシュ;;;
314557;31;ＲＫ;;;
314588;31;きくち;;;
314619;31;シモ;;;
314650;31;ＴＡＧ;;;
314681;31;ほえ;;;
314712;31;１時;;;
314743;31;２時;;;
314774;31;３時;;;
314805;31;４時;;;
314836;31;５時;;;
314867;31;６時;;;
314898;31;７時;;;
314929;31;８時;;;
314960;31;９時;;;
314991;31;１０時;;;
315022;31;１１時;;;
315053;31;１２時;;;
315084;31;右から;;;
315115;31;左から;;;
315146;31;初期戦車１;;;
315177;31;初期戦車２;;;
315208;31;初期戦車３;;;
315239;31;初期戦車４;;;
315270;31;初期戦車５;;;
315301;31;初期戦車６;;;
315332;31;初期戦車７;;;
315363;31;初期戦車８;;;
315394;31;初期戦車９;;;
315425;31;初期戦車Ａ;;;
315456;31;初期戦車Ｂ;;;
315487;31;初期戦車Ｃ;;;
315518;31;初期戦車Ｄ;;;
315549;31;初期戦車Ｅ;;;
315580;31;初期戦車Ｆ;;;
315611;31;初期戦車Ｇ;;;
315642;31;後詰戦車１;;;
315673;31;後詰戦車２;;;
315704;31;後詰戦車３;;;
315735;31;後詰戦車４;;;
315766;31;後詰戦車５;;;
315797;31;後詰戦車６;;;
315828;31;後詰戦車７;;;
315859;31;後詰戦車８;;;
315890;31;後詰戦車９;;;
315921;31;後詰戦車Ａ;;;
315952;31;後詰戦車Ｂ;;;
315983;31;後詰戦車Ｃ;;;
316014;31;後詰戦車Ｄ;;;
316045;31;後詰戦車Ｅ;;;
316076;31;後詰戦車Ｆ;;;
316107;31;後詰戦車Ｇ;;;
316138;31;初期歩兵１;;;
316169;31;初期歩兵２;;;
316200;31;初期歩兵３;;;
316231;31;初期歩兵４;;;
316262;31;初期歩兵５;;;
316293;31;初期歩兵６;;;
316324;31;初期歩兵７;;;
316355;31;初期歩兵８;;;
316386;31;初期歩兵９;;;
316417;31;初期歩兵Ａ;;;
316448;31;初期歩兵Ｂ;;;
316479;31;初期歩兵Ｃ;;;
316510;31;初期歩兵Ｄ;;;
316541;31;初期歩兵Ｅ;;;
316572;31;初期歩兵Ｆ;;;
316603;31;初期歩兵Ｇ;;;
316634;31;後詰歩兵１;;;
316665;31;後詰歩兵２;;;
316696;31;後詰歩兵３;;;
316727;31;後詰歩兵４;;;
316758;31;後詰歩兵５;;;
316789;31;後詰歩兵６;;;
316820;31;後詰歩兵７;;;
316851;31;後詰歩兵８;;;
316882;31;後詰歩兵９;;;
316913;31;後詰歩兵Ａ;;;
316944;31;後詰歩兵Ｂ;;;
316975;31;後詰歩兵Ｃ;;;
317006;31;後詰歩兵Ｄ;;;
317037;31;後詰歩兵Ｅ;;;
317068;31;後詰歩兵Ｆ;;;
317099;31;後詰歩兵Ｇ;;;
317130;31;戦略地点名１;;;
317161;31;戦略地点名２;;;
317192;31;戦略地点名３;;;
317223;31;戦略地点名４;;;
317254;31;戦略地点名５;;;
317285;31;戦略地点名６;;;
317316;31;戦略地点名７;;;
317347;31;戦略地点名８;;;
317378;31;固定ＭＳＧ１　　　　　　　　　;;;
317409;31;固定ＭＳＧ２　　　　　　　　　;;;
317440;31;固定ＭＳＧ３　　　　　　　　　;;;
317471;31;固定ＭＳＧ４　　　　　　　　　;;;
317502;31;固定ＭＳＧ５　　　　　　　　　;;;
317533;31;固定ＭＳＧ６　　　　　　　　　;;;
317564;31;固定ＭＳＧ７　　　　　　　　　;;;
317595;31;固定ＭＳＧ８　　　　　　　　　;;;
317626;31;固定ＭＳＧ９　　　　　　　　　;;;
317657;31;固定ＭＳＧ１０　　　　　　　　;;;
317688;31;固定ＭＳＧ１１　　　　　　　　;;;
317719;31;固定ＭＳＧ１２　　　　　　　　;;;
317750;31;固定ＭＳＧ１３　　　　　　　　;;;
317781;31;固定ＭＳＧ１４　　　　　　　　;;;
317812;31;固定ＭＳＧ１５　　　　　　　　;;;
317843;31;固定ＭＳＧ１６　　　　　　　　;;;
317874;31;固定ＭＳＧ１７　　　　　　　　;;;
317905;31;固定ＭＳＧ１８　　　　　　　　;;;
317936;31;固定ＭＳＧ１９　　　　　　　　;;;
317967;31;固定ＭＳＧ２０　　　　　　　　;;;
317998;31;固定ＭＳＧ２１　　　　　　　　;;;
318029;31;固定ＭＳＧ２２　　　　　　　　;;;
318060;31;固定ＭＳＧ２３　　　　　　　　;;;
318091;31;固定ＭＳＧ２４　　　　　　　　;;;
318122;31;固定ＭＳＧ２５　　　　　　　　;;;
318153;31;固定ＭＳＧ２６　　　　　　　　;;;
318184;31;固定ＭＳＧ２７　　　　　　　　;;;
318215;31;固定ＭＳＧ２８　　　　　　　　;;;
318246;31;固定ＭＳＧ２９　　　　　　　　;;;
318277;31;固定ＭＳＧ３０　　　　　　　　;;;
318308;31;固定ＭＳＧ３１　　　　　　　　;;;
318339;31;固定ＭＳＧ３２　　　　　　　　;;;
318370;31;固定ＭＳＧ３３　　　　　　　　;;;
318401;31;固定ＭＳＧ３４　　　　　　　　;;;
318432;31;固定ＭＳＧ３５　　　　　　　　;;;
318463;31;固定ＭＳＧ３６　　　　　　　　;;;
318494;31;固定ＭＳＧ３７　　　　　　　　;;;
318525;31;固定ＭＳＧ３８　　　　　　　　;;;
318556;31;固定ＭＳＧ３９　　　　　　　　;;;
318587;31;固定ＭＳＧ４０　　　　　　　　;;;
318618;31;固定ＭＳＧ４１　　　　　　　　;;;
318649;31;固定ＭＳＧ４２　　　　　　　　;;;
318680;31;固定ＭＳＧ４３　　　　　　　　;;;
318711;31;固定ＭＳＧ４４　　　　　　　　;;;
318742;31;固定ＭＳＧ４５　　　　　　　　;;;
318773;31;固定ＭＳＧ４６　　　　　　　　;;;
318804;31;固定ＭＳＧ４７　　　　　　　　;;;
318835;31;固定ＭＳＧ４８　　　　　　　　;;;
318866;31;固定ＭＳＧ４９　　　　　　　　;;;
318897;31;固定ＭＳＧ５０　　　　　　　　;;;
318928;31;固定ＭＳＧ５１　　　　　　　　;;;
318959;31;固定ＭＳＧ５２　　　　　　　　;;;
318990;31;固定ＭＳＧ５３　　　　　　　　;;;
319021;31;固定ＭＳＧ５４　　　　　　　　;;;
319052;31;固定ＭＳＧ５５　　　　　　　　;;;
319083;31;固定ＭＳＧ５６　　　　　　　　;;;
319114;31;固定ＭＳＧ５７　　　　　　　　;;;
319145;31;固定ＭＳＧ５８　　　　　　　　;;;
319176;31;固定ＭＳＧ５９　　　　　　　　;;;
319207;31;固定ＭＳＧ６０　　　　　　　　;;;
319238;31;固定ＭＳＧ６１　　　　　　　　;;;
319269;31;固定ＭＳＧ６２　　　　　　　　;;;
319300;31;固定ＭＳＧ６３　　　　　　　　;;;
319331;31;固定ＭＳＧ６４　　　　　　　　;;;
319362;31;戦車種類１;;;
319393;31;戦車種類２;;;
319424;31;戦車種類３;;;
319455;31;戦車種類４;;;
319486;31;戦車種類５;;;
319517;31;戦車種類６;;;
319548;31;戦車種類７;;;
319579;31;戦車種類８;;;
319610;31;戦車部分名称;;;
319641;31;戦車部分名称;;;
319672;31;戦車部分名称;;;
319703;31;戦車部分名称;;;
319734;31;戦車部分名称;;;
319765;31;戦車部分名称;;;
319796;31;戦車部分名称;;;
319827;31;戦車部分名称;;;
319858;31;戦車部分名称;;;
319889;31;戦車部分名称;;;
319920;31;戦車部分名称;;;
319951;31;戦車部分名称;;;
319982;31;戦車部分名称;;;
320013;31;戦車部分名称;;;
320044;31;ノトシュ;soyuz;;
320075;31;ＲＫ;rk;;
320106;31;きくち;kikuti;;
320137;31;シモ;shimo;;
320168;31;ＴＡＧ;tag;;
320199;31;ほえ;hoe;;
320230;31;１時;1 o'clock;;
320261;31;２時;2 o'clock;;
320292;31;３時;3 o'clock;;
320323;31;４時;4 o'clock;;
320354;31;５時;5 o'clock;;
320385;31;６時;6 o'clock;;
320416;31;７時;7 o'clock;;
320447;31;８時;8 o'clock;;
320478;31;９時;9 o'clock;;
320509;31;１０時;10 o'clock;;
320540;31;１１時;11 o'clock;;
320571;31;１２時;12 o'clock;;
320602;31;右から;to the right;;
320633;31;左から;to the left ;;
320664;31;ファイアボール２;Fireball 2;;
320695;31;初期戦車２;syoki 2;;
320726;31;初期戦車３;syoki 3;;
320757;31;初期戦車４;syoki 5;;
320788;31;ファイアボール１;Fireball 1;;
320819;31;初期戦車６;syoki 6;;
320850;31;初期戦車７;syoki 7;;
320881;31;初期戦車８;syoki 8;;
320912;31;初期戦車９;syoki 9;;
320943;31;初期戦車Ａ;syoki 10;;
320974;31;初期戦車Ｂ;syoki 11;;
321005;31;初期戦車Ｃ;syoki 12;;
321036;31;初期戦車Ｄ;syoki 13;;
321067;31;初期戦車Ｅ;syoki 14;;
321098;31;初期戦車Ｆ;syoki 15;;
321129;31;初期戦車Ｇ;syoki 16;;
321160;31;後詰戦車１;atodu 1;;
321191;31;後詰戦車２;atodu 2;;
321222;31;後詰戦車３;atodu 3;;
321253;31;後詰戦車４;atodu 4;;
321284;31;後詰戦車５;atodu 5;;
321315;31;後詰戦車６;atodu 6;;
321346;31;後詰戦車７;atodu 7;;
321377;31;後詰戦車８;atodu 8;;
321408;31;後詰戦車９;atodu 9;;
321439;31;後詰戦車Ａ;atodu 10;;
321470;31;後詰戦車Ｂ;atodu 11;;
321501;31;後詰戦車Ｃ;atodu 12;;
321532;31;後詰戦車Ｄ;atodu 13;;
321563;31;後詰戦車Ｅ;atodu 14;;
321594;31;後詰戦車Ｆ;atodu 15;;
321625;31;後詰戦車Ｇ;atodu 16;;
321656;31;初期歩兵１;sh 1;;
321687;31;初期歩兵２;sh 2;;
321718;31;初期歩兵３;sh 3;;
321749;31;初期歩兵４;sh 4;;
321780;31;初期歩兵５;sh 5;;
321811;31;初期歩兵６;sh 6;;
321842;31;初期歩兵７;sh 7;;
321873;31;初期歩兵８;sh 8;;
321904;31;初期歩兵９;sh 9;;
321935;31;初期歩兵Ａ;sh 10;;
321966;31;初期歩兵Ｂ;sh 11;;
321997;31;初期歩兵Ｃ;sh 12;;
322028;31;初期歩兵Ｄ;sh 13;;
322059;31;初期歩兵Ｅ;sh 14;;
322090;31;初期歩兵Ｆ;sh 15;;
322121;31;初期歩兵Ｇ;sh 16;;
322152;31;後詰歩兵１;ah 1;;
322183;31;後詰歩兵２;ah 2;;
322214;31;後詰歩兵３;ah 3;;
322245;31;後詰歩兵４;ah 4;;
322276;31;後詰歩兵５;ah 5;;
322307;31;後詰歩兵６;ah 6;;
322338;31;後詰歩兵７;ah 7;;
322369;31;後詰歩兵８;ah 8;;
322400;31;後詰歩兵９;ah 9;;
322431;31;後詰歩兵Ａ;ah 10;;
322462;31;後詰歩兵Ｂ;ah 11;;
322493;31;後詰歩兵Ｃ;ah 12;;
322524;31;後詰歩兵Ｄ;ah 13;;
322555;31;後詰歩兵Ｅ;ah 14;;
322586;31;後詰歩兵Ｆ;ah 15;;
322617;31;後詰歩兵Ｇ;ah 16;;
322648;31;戦略地点名１;strategy p 1;;
322679;31;戦略地点名２;strategy p 2;;
322710;31;戦略地点名３;strategy p 3;;
322741;31;戦略地点名４;strategy p 4;;
322772;31;戦略地点名５;strategy p 5;;
322803;31;戦略地点名６;strategy p 6;;
322834;31;戦略地点名７;strategy p 7;;
322865;31;戦略地点名８;strategy p 8;;
322896;31;ファイアボール１：　　　　　　;Fireball 1:     ;;
322927;31;どじを踏むなよ！　ついて来い！;Watch what you're doing!  ;;
322958;31;　　　　　　　　　　　　　　　;Follow me!     ;;
322989;31;ファイアボール２：　　　　　　;Fireball 2:     ;;
323020;31;了解！　　　　　　　　　　　　;Roger!      ;;
323051;31;　　　　　　　　　　　　　　　;        ;;
323082;31;戦車長：　　　　　　　　　　　;Commander:     ;;
323113;31;せいせいしたぜ！　　　　　　　;Alright!      ;;
323144;31;　　　　　　　　　　　　　　　;That takes care of the south.;;
323175;31;固定ＭＳＧ１１　　　　　　　　;        ;;
323206;31;固定ＭＳＧ１２　　　　　　　　;        ;;
323237;31;こんなところで海水浴か？　　　;        ;;
323268;31;固定ＭＳＧ１３　　　　　　　　;        ;;
323299;31;固定ＭＳＧ１４　　　　　　　　;        ;;
323330;31;固定ＭＳＧ１５　　　　　　　　;        ;;
323361;31;固定ＭＳＧ１６　　　　　　　　;        ;;
323392;31;　　　　　　　　　　　　　　　;        ;;
323423;31;固定ＭＳＧ１８　　　　　　　　;        ;;
323454;31;固定ＭＳＧ１９　　　　　　　　;        ;;
323485;31;固定ＭＳＧ２０　　　　　　　　;        ;;
323516;31;固定ＭＳＧ２１　　　　　　　　;        ;;
323547;31;固定ＭＳＧ２２　　　　　　　　;        ;;
323578;31;固定ＭＳＧ２３　　　　　　　　;        ;;
323609;31;固定ＭＳＧ２４　　　　　　　　;        ;;
323640;31;固定ＭＳＧ２５　　　　　　　　;        ;;
323671;31;固定ＭＳＧ２６　　　　　　　　;        ;;
323702;31;固定ＭＳＧ２７　　　　　　　　;        ;;
323733;31;固定ＭＳＧ２８　　　　　　　　;        ;;
323764;31;固定ＭＳＧ２９　　　　　　　　;        ;;
323795;31;固定ＭＳＧ３０　　　　　　　　;        ;;
323826;31;固定ＭＳＧ３１　　　　　　　　;        ;;
323857;31;固定ＭＳＧ３２　　　　　　　　;        ;;
323888;31;固定ＭＳＧ３３　　　　　　　　;        ;;
323919;31;固定ＭＳＧ３４　　　　　　　　;        ;;
323950;31;固定ＭＳＧ３５　　　　　　　　;        ;;
323981;31;固定ＭＳＧ３６　　　　　　　　;        ;;
324012;31;固定ＭＳＧ３７　　　　　　　　;        ;;
324043;31;固定ＭＳＧ３８　　　　　　　　;        ;;
324074;31;固定ＭＳＧ３９　　　　　　　　;        ;;
324105;31;固定ＭＳＧ４０　　　　　　　　;        ;;
324136;31;固定ＭＳＧ４１　　　　　　　　;        ;;
324167;31;固定ＭＳＧ４２　　　　　　　　;        ;;
324198;31;固定ＭＳＧ４３　　　　　　　　;        ;;
324229;31;固定ＭＳＧ４４　　　　　　　　;        ;;
324260;31;固定ＭＳＧ４５　　　　　　　　;        ;;
324291;31;固定ＭＳＧ４６　　　　　　　　;        ;;
324322;31;固定ＭＳＧ４７　　　　　　　　;        ;;
324353;31;固定ＭＳＧ４８　　　　　　　　;        ;;
324384;31;固定ＭＳＧ４９　　　　　　　　;        ;;
324415;31;固定ＭＳＧ５０　　　　　　　　;        ;;
324446;31;固定ＭＳＧ５１　　　　　　　　;        ;;
324477;31;固定ＭＳＧ５２　　　　　　　　;        ;;
324508;31;固定ＭＳＧ５３　　　　　　　　;        ;;
324539;31;固定ＭＳＧ５４　　　　　　　　;        ;;
324570;31;固定ＭＳＧ５５　　　　　　　　;        ;;
324601;31;固定ＭＳＧ５６　　　　　　　　;        ;;
324632;31;固定ＭＳＧ５７　　　　　　　　;        ;;
324663;31;固定ＭＳＧ５８　　　　　　　　;        ;;
324694;31;固定ＭＳＧ５９　　　　　　　　;        ;;
324725;31;固定ＭＳＧ６０　　　　　　　　;        ;;
324756;31;固定ＭＳＧ６１　　　　　　　　;        ;;
324787;31;固定ＭＳＧ６２　　　　　　　　;        ;;
324818;31;固定ＭＳＧ６３　　　　　　　　;        ;;
324849;31;火点;Fire point;;
324880;31;戦車種類１;tank kind 1;;
324911;31;戦車種類２;tank kind 2;;
324942;31;敵戦車;tank kind 3;;
324973;31;敵突撃砲;tank kind 4;;
325004;31;戦車種類５;tank kind 5;;
325035;31;戦車種類６;tank kind 6;;
325066;31;戦車種類７;tank kind 7;;
325097;31;戦車種類８;tank kind 8;;
325128;31;砲塔前面;tank parts name;;
325159;31;砲塔側面;tank parts name;;
325190;31;砲塔後面;tank parts name;;
325221;31;車体前面;tank parts name;;
325252;31;車体側面;tank parts name;;
325283;31;車体後面;tank parts name;;
325314;31;キャタピラ;tank parts name;;
325345;31;車体前面;tank parts name;;
325376;31;車体側面;tank parts name;;
325407;31;車体後面;tank parts name;;
325438;31;車体;tank parts name;;
325469;31;砲塔;tank parts name;;
325500;31;戦車部分名称;tank parts name;;
325531;31;戦車部分名称;tank parts name;;
325562;31;ノトシュ;soyuz;;
325593;31;ＲＫ;rk;;
325624;31;きくち;kikuti;;
325655;31;シモ;shimo;;
325686;31;ＴＡＧ;tag;;
325717;31;ほえ;hoe;;
325748;31;１時;1 o'clock;;
325779;31;２時;2 o'clock;;
325810;31;３時;3 o'clock;;
325841;31;４時;4 o'clock;;
325872;31;５時;5 o'clock;;
325903;31;６時;6 o'clock;;
325934;31;７時;7 o'clock;;
325965;31;８時;8 o'clock;;
325996;31;９時;9 o'clock;;
326027;31;１０時;10 o'clock;;
326058;31;１１時;11 o'clock;;
326089;31;１２時;12 o'clock;;
326120;31;右から;to the right;;
326151;31;左から;to the left;;
326182;31;シトロン;Citron;;
326213;31;初期戦車２;syoki 2;;
326244;31;初期戦車３;syoki 3;;
326275;31;初期戦車４;syoki 4;;
326306;31;初期戦車５;syoki 5;;
326337;31;初期戦車６;syoki 6;;
326368;31;初期戦車７;syoki 7;;
326399;31;初期戦車８;syoki 8;;
326430;31;キルシェ;Kirsche;;
326461;31;初期戦車Ａ;syoki 10;;
326492;31;初期戦車Ｂ;syoki 11;;
326523;31;初期戦車Ｃ;syoki 12;;
326554;31;初期戦車Ｄ;syoki 13;;
326585;31;初期戦車Ｅ;syoki 14;;
326616;31;初期戦車Ｆ;syoki 15;;
326647;31;初期戦車Ｇ;syoki 16;;
326678;31;後詰戦車１;atodu 1;;
326709;31;後詰戦車２;atodu 2;;
326740;31;後詰戦車３;atodu 3;;
326771;31;後詰戦車４;atodu 4;;
326802;31;後詰戦車５;atodu 5;;
326833;31;後詰戦車６;atodu 6;;
326864;31;後詰戦車７;atodu 7;;
326895;31;後詰戦車８;atodu 8;;
326926;31;後詰戦車９;atodu 9;;
326957;31;後詰戦車Ａ;atodu 10;;
326988;31;後詰戦車Ｂ;atodu 11;;
327019;31;後詰戦車Ｃ;atodu 12;;
327050;31;後詰戦車Ｄ;atodu 13;;
327081;31;後詰戦車Ｅ;atodu 14;;
327112;31;後詰戦車Ｆ;atodu 15;;
327143;31;後詰戦車Ｇ;atodu 16;;
327174;31;初期歩兵１;sh 1;;
327205;31;初期歩兵２;sh 2;;
327236;31;初期歩兵３;sh 3;;
327267;31;初期歩兵４;sh 4;;
327298;31;初期歩兵５;sh 5;;
327329;31;初期歩兵６;sh 6;;
327360;31;初期歩兵７;sh 7;;
327391;31;初期歩兵８;sh 8;;
327422;31;初期歩兵９;sh 9;;
327453;31;初期歩兵Ａ;sh 10;;
327484;31;初期歩兵Ｂ;sh 11;;
327515;31;初期歩兵Ｃ;sh 12;;
327546;31;初期歩兵Ｄ;sh 13;;
327577;31;初期歩兵Ｅ;sh 14;;
327608;31;初期歩兵Ｆ;sh 15;;
327639;31;初期歩兵Ｇ;sh 16;;
327670;31;後詰歩兵１;ah 1;;
327701;31;後詰歩兵２;ah 2;;
327732;31;後詰歩兵３;ah 3;;
327763;31;後詰歩兵４;ah 4;;
327794;31;後詰歩兵５;ah 5;;
327825;31;後詰歩兵６;ah 6;;
327856;31;後詰歩兵７;ah 7;;
327887;31;後詰歩兵８;ah 8;;
327918;31;後詰歩兵９;ah 9;;
327949;31;後詰歩兵Ａ;ah 10;;
327980;31;後詰歩兵Ｂ;ah 11;;
328011;31;後詰歩兵Ｃ;ah 12;;
328042;31;後詰歩兵Ｄ;ah 13;;
328073;31;後詰歩兵Ｅ;ah 14;;
328104;31;後詰歩兵Ｆ;ah 15;;
328135;31;後詰歩兵Ｇ;ah 16;;
328166;31;戦略地点名１;strategy p 1;;
328197;31;戦略地点名２;strategy p 2;;
328228;31;戦略地点名３;strategy p 3;;
328259;31;戦略地点名４;strategy p 4;;
328290;31;戦略地点名５;strategy p 5;;
328321;31;戦略地点名６;strategy p 6;;
328352;31;戦略地点名７;strategy p 7;;
328383;31;戦略地点名８;strategy p 8;;
328414;31;キルシェ：　　　　　　　　　　;Kirsche:      ;;
328445;31;敵が南に突破した！　　　　　　;The enemy has broken through ;;
328476;31;すぐ来たれ！　　　　　　　　　;to the south!    ;;
328507;31;シトロン：　　　　　　　　　　;Citron:      ;;
328538;31;ヤボール！　　　　　　　　　　;Jawohl!      ;;
328569;31;　　　　　　　　　　　　　　　;        ;;
328600;31;中隊本部より：　　　　　　　　;Company headquarters:  ;;
328631;31;敵戦力撃退！　よくやった　　　;The enemy is badly weakened! ;;
328662;31;これで戦線を立てなおせるぞ！　;Good work!     ;;
328693;31;固定ＭＳＧ１２　　　　　　　　;Company headquarters:  ;;
328724;31;固定ＭＳＧ１３　　　　　　　　;Now we can rebuild our front!;;
328755;31;ここは川だ。もうお手上げだな。;        ;;
328786;31;敵は南だ！　引き返せ！　　　　;Kirsche:      ;;
328817;31;固定ＭＳＧ１４　　　　　　　　;Come quickly!    ;;
328848;31;固定ＭＳＧ１５　　　　　　　　;        ;;
328879;31;固定ＭＳＧ１６　　　　　　　　;        ;;
328910;31;　　　　　　　　　　　　　　　;        ;;
328941;31;固定ＭＳＧ１８　　　　　　　　;        ;;
328972;31;固定ＭＳＧ１９　　　　　　　　;        ;;
329003;31;固定ＭＳＧ２０　　　　　　　　;        ;;
329034;31;固定ＭＳＧ２１　　　　　　　　;        ;;
329065;31;固定ＭＳＧ２２　　　　　　　　;        ;;
329096;31;固定ＭＳＧ２３　　　　　　　　;        ;;
329127;31;固定ＭＳＧ２４　　　　　　　　;        ;;
329158;31;固定ＭＳＧ２５　　　　　　　　;        ;;
329189;31;固定ＭＳＧ２６　　　　　　　　;        ;;
329220;31;固定ＭＳＧ２７　　　　　　　　;        ;;
329251;31;固定ＭＳＧ２８　　　　　　　　;        ;;
329282;31;固定ＭＳＧ２９　　　　　　　　;        ;;
329313;31;固定ＭＳＧ３０　　　　　　　　;        ;;
329344;31;固定ＭＳＧ３１　　　　　　　　;        ;;
329375;31;固定ＭＳＧ３２　　　　　　　　;        ;;
329406;31;固定ＭＳＧ３３　　　　　　　　;        ;;
329437;31;固定ＭＳＧ３４　　　　　　　　;        ;;
329468;31;固定ＭＳＧ３５　　　　　　　　;        ;;
329499;31;固定ＭＳＧ３６　　　　　　　　;        ;;
329530;31;固定ＭＳＧ３７　　　　　　　　;        ;;
329561;31;固定ＭＳＧ３８　　　　　　　　;        ;;
329592;31;固定ＭＳＧ３９　　　　　　　　;        ;;
