Offset;OriginalLength;OriginalString;Translation;Notes;
26032;16;１２　　　　　　;atodu 12  ;;
26048;16;１３　　　　　　;atodu 13  ;;
26064;16;１４　　　　　　;atodu 14  ;;
26080;16;１５　　　　　　;atodu 15  ;;
26096;16;１６　　　　　　;atodu 16  ;;
26112;16;初期戦車１　　　;syoki 1   ;;
26128;16;初期戦車２　　　;syoki 2   ;;
26144;16;初期戦車３　　　;syoki 3   ;;
26160;16;初期戦車４　　　;syoki 4   ;;
26176;16;初期戦車５　　　;syoki 5   ;;
26192;16;初期戦車６　　　;syoki 6   ;;
26208;16;初期戦車７　　　;syoki 7   ;;
26224;16;初期戦車８　　　;syoki 8   ;;
26240;16;初期戦車９　　　;syoki 9   ;;
26256;16;初期戦車Ａ　　　;syoki 10  ;;
26272;16;初期戦車Ｂ　　　;syoki 11  ;;
26288;16;初期戦車Ｃ　　　;syoki 12  ;;
26304;16;初期戦車Ｄ　　　;syoki 13  ;;
26320;16;初期戦車Ｅ　　　;syoki 14  ;;
26336;16;初期戦車Ｆ　　　;syoki 15  ;;
26352;16;初期戦車Ｇ　　　;syoki 16  ;;
26368;16;後詰戦車１　　　;atodu 1   ;;
26384;16;後詰戦車２　　　;atodu 2   ;;
26400;16;後詰戦車３　　　;atodu 3   ;;
26416;16;後詰戦車４　　　;atodu 4   ;;
26432;16;後詰戦車５　　　;atodu 5   ;;
26448;16;後詰戦車６　　　;atodu 6   ;;
26464;16;後詰戦車７　　　;atodu 7   ;;
26480;16;後詰戦車８　　　;atodu 8   ;;
26496;16;後詰戦車９　　　;atodu 9   ;;
26512;16;後詰戦車Ａ　　　;atodu 10  ;;
26528;16;後詰戦車Ｂ　　　;atodu 11  ;;
26544;16;後詰戦車Ｃ　　　;atodu 12  ;;
26560;16;後詰戦車Ｄ　　　;atodu 13  ;;
26576;16;後詰戦車Ｅ　　　;atodu 14  ;;
26592;16;後詰戦車Ｆ　　　;atodu 15  ;;
26608;16;後詰戦車Ｇ　　　;atodu 16  ;;
26624;16;初期戦車１　　　;syoki 1   ;;
26640;16;初期戦車２　　　;syoki 2   ;;
26656;16;初期戦車３　　　;syoki 3   ;;
26672;16;初期戦車４　　　;syoki 4   ;;
26688;16;初期戦車５　　　;syoki 5   ;;
26704;16;初期戦車６　　　;syoki 6   ;;
26720;16;初期戦車７　　　;syoki 7   ;;
26736;16;初期戦車８　　　;syoki 8   ;;
26752;16;初期戦車９　　　;syoki 9   ;;
26768;16;初期戦車Ａ　　　;syoki 10  ;;
26784;16;初期戦車Ｂ　　　;syoki 11  ;;
26800;16;初期戦車Ｃ　　　;syoki 12  ;;
26816;16;初期戦車Ｄ　　　;syoki 13  ;;
26832;16;初期戦車Ｅ　　　;syoki 14  ;;
26848;16;初期戦車Ｆ　　　;syoki 15  ;;
26864;16;初期戦車Ｇ　　　;syoki 16  ;;
26880;16;後詰戦車１　　　;atodu 1   ;;
26896;16;後詰戦車２　　　;atodu 2   ;;
26912;16;後詰戦車３　　　;atodu 3   ;;
26928;16;後詰戦車４　　　;atodu 4   ;;
26944;16;後詰戦車５　　　;atodu 5   ;;
26960;16;後詰戦車６　　　;atodu 6   ;;
26976;16;後詰戦車７　　　;atodu 7   ;;
26992;16;後詰戦車８　　　;atodu 8   ;;
27008;16;後詰戦車９　　　;atodu 9   ;;
27024;16;後詰戦車Ａ　　　;atodu 10  ;;
27040;16;後詰戦車Ｂ　　　;atodu 11  ;;
27056;16;後詰戦車Ｃ　　　;atodu 12  ;;
27072;16;後詰戦車Ｄ　　　;atodu 13  ;;
27088;16;後詰戦車Ｅ　　　;atodu 14  ;;
27104;16;後詰戦車Ｆ　　　;atodu 15  ;;
27120;16;後詰戦車Ｇ　　　;atodu 16  ;;
27136;16;初期戦車１　　　;;;
27152;16;初期戦車２　　　;;;
27168;16;初期戦車３　　　;;;
27184;16;初期戦車４　　　;;;
27200;16;初期戦車５　　　;;;
27216;16;初期戦車６　　　;;;
27232;16;初期戦車７　　　;;;
27248;16;初期戦車８　　　;;;
27264;16;初期戦車９　　　;;;
27280;16;初期戦車Ａ　　　;;;
27296;16;初期戦車Ｂ　　　;;;
27312;16;初期戦車Ｃ　　　;;;
27328;16;初期戦車Ｄ　　　;;;
27344;16;初期戦車Ｅ　　　;;;
27360;16;初期戦車Ｆ　　　;;;
27376;16;初期戦車Ｇ　　　;;;
27392;16;後詰戦車１　　　;;;
27408;16;後詰戦車２　　　;;;
27424;16;後詰戦車３　　　;;;
27440;16;後詰戦車４　　　;;;
27456;16;後詰戦車５　　　;;;
27472;16;後詰戦車６　　　;;;
27488;16;後詰戦車７　　　;;;
27504;16;後詰戦車８　　　;;;
27520;16;後詰戦車９　　　;;;
27536;16;後詰戦車Ａ　　　;;;
27552;16;後詰戦車Ｂ　　　;;;
27568;16;後詰戦車Ｃ　　　;;;
27584;16;後詰戦車Ｄ　　　;;;
27600;16;後詰戦車Ｅ　　　;;;
27616;16;後詰戦車Ｆ　　　;;;
27632;16;後詰戦車Ｇ　　　;;;
27648;16;初期戦車１　　　;Fireball 2  ;;
27664;16;初期戦車２　　　;syoki 2   ;;
27680;16;初期戦車３　　　;syoki 3   ;;
27696;16;初期戦車４　　　;syoki 5   ;;
27712;16;初期戦車５　　　;Fireball 1  ;;
27728;16;初期戦車６　　　;syoki 6   ;;
27744;16;初期戦車７　　　;syoki 7   ;;
27760;16;初期戦車８　　　;syoki 8   ;;
27776;16;初期戦車９　　　;syoki 9   ;;
27792;16;初期戦車Ａ　　　;syoki 10  ;;
27808;16;初期戦車Ｂ　　　;syoki 11  ;;
27824;16;初期戦車Ｃ　　　;syoki 12  ;;
27840;16;初期戦車Ｄ　　　;syoki 13  ;;
27856;16;初期戦車Ｅ　　　;syoki 14  ;;
27872;16;初期戦車Ｆ　　　;syoki 15  ;;
27888;16;初期戦車Ｇ　　　;syoki 16  ;;
27904;16;後詰戦車１　　　;atodu 1   ;;
27920;16;後詰戦車２　　　;atodu 2   ;;
27936;16;後詰戦車３　　　;atodu 3   ;;
27952;16;後詰戦車４　　　;atodu 4   ;;
27968;16;後詰戦車５　　　;atodu 5   ;;
27984;16;後詰戦車６　　　;atodu 6   ;;
28000;16;後詰戦車７　　　;atodu 7   ;;
28016;16;後詰戦車８　　　;atodu 8   ;;
28032;16;後詰戦車９　　　;atodu 9   ;;
28048;16;後詰戦車Ａ　　　;atodu 10  ;;
28064;16;後詰戦車Ｂ　　　;atodu 11  ;;
28080;16;後詰戦車Ｃ　　　;atodu 12  ;;
28096;16;後詰戦車Ｄ　　　;atodu 13  ;;
28112;16;後詰戦車Ｅ　　　;atodu 14  ;;
28128;16;後詰戦車Ｆ　　　;atodu 15  ;;
28144;16;後詰戦車Ｇ　　　;atodu 16  ;;
28160;16;１２１号車　　　;Tiger 121  ;;
28176;16;１３３号車　　　;Tiger 133  ;;
28192;16;イルティス　　　;Fox    ;;
28208;16;初期戦車４　　　;syoki 4   ;;
28224;16;ローテ１　　　　;Red 1   ;;
28240;16;ローテ２　　　　;Red 2   ;;
28256;16;初期戦車７　　　;syoki 6   ;;
28272;16;初期戦車８　　　;syoki 8   ;;
28288;16;初期戦車９　　　;syoki 9   ;;
28304;16;初期戦車10　　　;syoki 10  ;;
28320;16;初期戦車Ｂ　　　;syoki 11  ;;
28336;16;初期戦車Ｃ　　　;syoki 12  ;;
28352;16;初期戦車Ｄ　　　;syoki 13  ;;
28368;16;初期戦車Ｅ　　　;syoki 14  ;;
28384;16;初期戦車Ｆ　　　;syoki 15  ;;
28400;16;初期戦車Ｇ　　　;syoki 16  ;;
28416;16;ブラウ１　　　　;Blue 1   ;;
28432;16;ブラウ２　　　　;Blue 2   ;;
28448;16;後詰戦車３　　　;atodu 3   ;;
28464;16;後詰戦車４　　　;atodu 4   ;;
28480;16;後詰戦車５　　　;atodu 5   ;;
28496;16;後詰戦車６　　　;atodu 6   ;;
28512;16;後詰戦車７　　　;atodu 7   ;;
28528;16;後詰戦車８　　　;atodu 8   ;;
28544;16;後詰戦車９　　　;atodu 9   ;;
28560;16;後詰戦車Ａ　　　;atodu 10  ;;
28576;16;後詰戦車Ｂ　　　;atodu 11  ;;
28592;16;後詰戦車Ｃ　　　;atodu 12  ;;
28608;16;後詰戦車Ｄ　　　;atodu 13  ;;
28624;16;後詰戦車Ｅ　　　;atodu 14  ;;
28640;16;後詰戦車Ｆ　　　;atodu 15  ;;
28656;16;後詰戦車Ｇ　　　;atodu 16  ;;
28672;16;初期戦車１　　　;syoki 1   ;;
28688;16;初期戦車２　　　;syoki 2   ;;
28704;16;初期戦車３　　　;syoki 3   ;;
28720;16;初期戦車４　　　;syoki 4   ;;
28736;16;初期戦車５　　　;syoki 5   ;;
28752;16;初期戦車６　　　;syoki 6   ;;
28768;16;初期戦車７　　　;syoki 7   ;;
28784;16;初期戦車８　　　;syoki 8   ;;
28800;16;初期戦車９　　　;syoki 9   ;;
28816;16;初期戦車Ａ　　　;syoki 10  ;;
28832;16;初期戦車Ｂ　　　;syoki 11  ;;
28848;16;初期戦車Ｃ　　　;syoki 12  ;;
28864;16;初期戦車Ｄ　　　;syoki 13  ;;
28880;16;初期戦車Ｅ　　　;syoki 14  ;;
28896;16;初期戦車Ｆ　　　;syoki 15  ;;
28912;16;初期戦車Ｇ　　　;syoki 16  ;;
28928;16;後詰戦車１　　　;atodu 1   ;;
28944;16;後詰戦車２　　　;atodu 2   ;;
28960;16;後詰戦車３　　　;atodu 3   ;;
28976;16;後詰戦車４　　　;atodu 4   ;;
28992;16;後詰戦車５　　　;atodu 5   ;;
29008;16;後詰戦車６　　　;atodu 6   ;;
29024;16;後詰戦車７　　　;atodu 7   ;;
29040;16;後詰戦車８　　　;atodu 8   ;;
29056;16;後詰戦車９　　　;atodu 9   ;;
29072;16;後詰戦車Ａ　　　;atodu 10  ;;
29088;16;後詰戦車Ｂ　　　;atodu 11  ;;
29104;16;後詰戦車Ｃ　　　;atodu 12  ;;
29120;16;後詰戦車Ｄ　　　;atodu 13  ;;
29136;16;後詰戦車Ｅ　　　;atodu 14  ;;
29152;16;後詰戦車Ｆ　　　;atodu 15  ;;
29168;16;後詰戦車Ｇ　　　;atodu 16  ;;
29184;16;初期戦車１　　　;;;
29200;16;初期戦車２　　　;;;
29216;16;初期戦車３　　　;;;
29232;16;初期戦車４　　　;;;
29248;16;初期戦車５　　　;;;
29264;16;初期戦車６　　　;;;
29280;16;初期戦車７　　　;;;
29296;16;初期戦車８　　　;;;
29312;16;初期戦車９　　　;;;
29328;16;初期戦車Ａ　　　;;;
29344;16;初期戦車Ｂ　　　;;;
29360;16;初期戦車Ｃ　　　;;;
29376;16;初期戦車Ｄ　　　;;;
29392;16;初期戦車Ｅ　　　;;;
29408;16;初期戦車Ｆ　　　;;;
29424;16;初期戦車Ｇ　　　;;;
29440;16;後詰戦車１　　　;;;
29456;16;後詰戦車２　　　;;;
29472;16;後詰戦車３　　　;;;
29488;16;後詰戦車４　　　;;;
29504;16;後詰戦車５　　　;;;
29520;16;後詰戦車６　　　;;;
29536;16;後詰戦車７　　　;;;
29552;16;後詰戦車８　　　;;;
29568;16;後詰戦車９　　　;;;
29584;16;後詰戦車Ａ　　　;;;
29600;16;後詰戦車Ｂ　　　;;;
29616;16;後詰戦車Ｃ　　　;;;
29632;16;後詰戦車Ｄ　　　;;;
29648;16;後詰戦車Ｅ　　　;;;
29664;16;後詰戦車Ｆ　　　;;;
29680;16;後詰戦車Ｇ　　　;;;
29696;16;ファイアボール２;syoki 1   ;;
29712;16;初期戦車２　　　;syoki 2   ;;
29728;16;初期戦車３　　　;syoki 3   ;;
29744;16;初期戦車４　　　;syoki 4   ;;
29760;16;ファイアボール１;syoki 5   ;;
29776;16;初期戦車６　　　;syoki 6   ;;
29792;16;初期戦車７　　　;syoki 7   ;;
29808;16;初期戦車８　　　;syoki 8   ;;
29824;16;初期戦車９　　　;syoki 9   ;;
29840;16;初期戦車Ａ　　　;syoki 10  ;;
29856;16;初期戦車Ｂ　　　;syoki 11  ;;
29872;16;初期戦車Ｃ　　　;syoki 12  ;;
29888;16;初期戦車Ｄ　　　;syoki 13  ;;
29904;16;初期戦車Ｅ　　　;syoki 14  ;;
29920;16;初期戦車Ｆ　　　;syoki 15  ;;
29936;16;初期戦車Ｇ　　　;syoki 16  ;;
29952;16;後詰戦車１　　　;atodu 1   ;;
29968;16;後詰戦車２　　　;atodu 2   ;;
29984;16;後詰戦車３　　　;atodu 3   ;;
30000;16;後詰戦車４　　　;atodu 4   ;;
30016;16;後詰戦車５　　　;atodu 5   ;;
30032;16;後詰戦車６　　　;atodu 6   ;;
30048;16;後詰戦車７　　　;atodu 7   ;;
30064;16;後詰戦車８　　　;atodu 8   ;;
30080;16;後詰戦車９　　　;atodu 9   ;;
30096;16;後詰戦車Ａ　　　;atodu 10  ;;
30112;16;後詰戦車Ｂ　　　;atodu 11  ;;
30128;16;後詰戦車Ｃ　　　;atodu 12  ;;
30144;16;後詰戦車Ｄ　　　;atodu 13  ;;
30160;16;後詰戦車Ｅ　　　;atodu 14  ;;
30176;16;後詰戦車Ｆ　　　;atodu 15  ;;
30192;16;後詰戦車Ｇ　　　;atodu 16  ;;
30208;16;シトロン　　　　;Citron   ;;
30224;16;初期戦車２　　　;syoki 2   ;;
30240;16;初期戦車３　　　;syoki 3   ;;
30256;16;初期戦車４　　　;syoki 4   ;;
30272;16;初期戦車５　　　;syoki 5   ;;
30288;16;初期戦車６　　　;syoki 6   ;;
30304;16;初期戦車７　　　;syoki 7   ;;
30320;16;初期戦車８　　　;syoki 8   ;;
30336;16;キルシェ　　　　;Kirsche   ;;
30352;16;初期戦車Ａ　　　;syoki 10  ;;
30368;16;初期戦車Ｂ　　　;syoki 11  ;;
30384;16;初期戦車Ｃ　　　;syoki 12  ;;
30400;16;初期戦車Ｄ　　　;syoki 13  ;;
30416;16;初期戦車Ｅ　　　;syoki 14  ;;
30432;16;初期戦車Ｆ　　　;syoki 15  ;;
30448;16;初期戦車Ｇ　　　;syoki 16  ;;
30464;16;後詰戦車１　　　;atodu 1   ;;
30480;16;後詰戦車２　　　;atodu 2   ;;
30496;16;後詰戦車３　　　;atodu 3   ;;
30512;16;後詰戦車４　　　;atodu 4   ;;
30528;16;後詰戦車５　　　;atodu 5   ;;
30544;16;後詰戦車６　　　;atodu 6   ;;
30560;16;後詰戦車７　　　;atodu 7   ;;
30576;16;後詰戦車８　　　;atodu 8   ;;
30592;16;後詰戦車９　　　;atodu 9   ;;
30608;16;後詰戦車Ａ　　　;atodu 10  ;;
30624;16;後詰戦車Ｂ　　　;atodu 11  ;;
30640;16;後詰戦車Ｃ　　　;atodu 12  ;;
30656;16;後詰戦車Ｄ　　　;atodu 13  ;;
30672;16;後詰戦車Ｅ　　　;atodu 14  ;;
30688;16;後詰戦車Ｆ　　　;atodu 15  ;;
30704;16;後詰戦車Ｇ　　　;atodu 16  ;;
30720;16;フェルトナー　　;Sentinel  ;;
30736;16;ボルツェン　　　;Bolt   ;;
30752;16;エンゲル　　　　;Angel   ;;
30768;16;イレーネ　　　　;Irene   ;;
30784;16;初期戦車５　　　;syoki 5   ;;
30800;16;初期戦車６　　　;syoki 6   ;;
30816;16;初期戦車７　　　;syoki 7   ;;
30832;16;初期戦車８　　　;syoki 8   ;;
30848;16;初期戦車９　　　;syoki 9   ;;
30864;16;初期戦車Ａ　　　;syoki 10  ;;
30880;16;対戦車砲１　　　;syoki 11  ;;
30896;16;対戦車砲２　　　;syoki 12  ;;
30912;16;対戦車砲３　　　;syoki 13  ;;
30928;16;対戦車砲４　　　;syoki 14  ;;
30944;16;初期戦車Ｆ　　　;syoki 15  ;;
30960;16;初期戦車Ｇ　　　;syoki 16  ;;
30976;16;敵戦車Ａ　　　　;atodu 1   ;;
30992;16;敵戦車Ｂ　　　　;atodu 2   ;;
31008;16;敵戦車Ｃ　　　　;atodu 3   ;;
31024;16;敵戦車Ｄ　　　　;atodu 4   ;;
31040;16;敵戦車Ｅ　　　　;atodu 5   ;;
31056;16;敵戦車Ｆ　　　　;atodu 6   ;;
31072;16;敵戦車Ｇ　　　　;atodu 7   ;;
31088;16;敵戦車Ｈ　　　　;atodu 8   ;;
31104;16;敵戦車Ｉ　　　　;atodu 9   ;;
31120;16;敵戦車Ｊ　　　　;atodu 10  ;;
31136;16;後詰戦車Ｂ　　　;atodu 11  ;;
31152;16;後詰戦車Ｃ　　　;atodu 12  ;;
31168;16;後詰戦車Ｄ　　　;atodu 13  ;;
31184;16;後詰戦車Ｅ　　　;atodu 14  ;;
31200;16;後詰戦車Ｆ　　　;atodu 15  ;;
31216;16;後詰戦車Ｇ　　　;atodu 16  ;;
31232;16;２３１号車　　　;Tiger 231  ;;
31248;16;２　　　　　　　;syoki 2   ;;
31264;16;３　　　　　　　;syoki 3   ;;
31280;16;４　　　　　　　;syoki 4   ;;
31296;16;４　　　　　　　;syoki 5   ;;
31312;16;６　　　　　　　;syoki 6   ;;
31328;16;７　　　　　　　;syoki 7   ;;
31344;16;８　　　　　　　;syoki 8   ;;
31360;16;９　　　　　　　;syoki 9   ;;
31376;16;１０　　　　　　;syoki 10  ;;
31392;16;１１　　　　　　;syoki 11  ;;
31408;16;１２　　　　　　;syoki 12  ;;
31424;16;１３　　　　　　;syoki 13  ;;
31440;16;１４　　　　　　;syoki 14  ;;
31456;16;１５　　　　　　;syoki 15  ;;
31472;16;１６　　　　　　;syoki 16  ;;
31488;16;敵戦車Ａ　　　　;atodu 1   ;;
31504;16;敵戦車Ｂ　　　　;atodu 2   ;;
31520;16;敵戦車Ｃ　　　　;atodu 3   ;;
31536;16;敵戦車Ｄ　　　　;atodu 4   ;;
31552;16;敵戦車Ｅ　　　　;atodu 5   ;;
31568;16;１３１号車　　　;Tiger 131  ;;
31584;16;敵戦車Ｆ　　　　;atodu 7   ;;
31600;16;８　　　　　　　;atodu 8   ;;
31616;16;９　　　　　　　;atodu 9   ;;
31632;16;１０　　　　　　;atodu 10  ;;
31648;16;１１　　　　　　;atodu 11  ;;
31664;16;１２　　　　　　;atodu 12  ;;
31680;16;１３　　　　　　;atodu 13  ;;
31696;16;１４　　　　　　;atodu 14  ;;
31712;16;１５　　　　　　;atodu 15  ;;
31728;16;１６　　　　　　;atodu 16  ;;
31744;16;４２４号車　　　;Panther 424  ;;
31760;16;初期戦車２　　　;syoki 2   ;;
31776;16;初期戦車３　　　;syoki 3   ;;
31792;16;初期戦車４　　　;syoki 4   ;;
31808;16;初期戦車５　　　;syoki 5   ;;
31824;16;初期戦車６　　　;syoki 6   ;;
31840;16;初期戦車７　　　;syoki 7   ;;
31856;16;初期戦車８　　　;syoki 8   ;;
31872;16;初期戦車９　　　;syoki 9   ;;
31888;16;初期戦車Ａ　　　;syoki 10  ;;
31904;16;初期戦車Ｂ　　　;syoki 11  ;;
31920;16;初期戦車Ｃ　　　;syoki 12  ;;
31936;16;初期戦車Ｄ　　　;syoki 13  ;;
31952;16;初期戦車Ｅ　　　;syoki 14  ;;
31968;16;初期戦車Ｆ　　　;syoki 15  ;;
31984;16;初期戦車Ｇ　　　;syoki 16  ;;
32000;16;後詰戦車１　　　;atodu 1   ;;
32016;16;後詰戦車２　　　;atodu 2   ;;
32032;16;後詰戦車３　　　;atodu 3   ;;
32048;16;後詰戦車４　　　;atodu 4   ;;
32064;16;後詰戦車５　　　;atodu 5   ;;
32080;16;後詰戦車６　　　;atodu 6   ;;
32096;16;後詰戦車７　　　;atodu 7   ;;
32112;16;後詰戦車８　　　;atodu 8   ;;
32128;16;後詰戦車９　　　;atodu 9   ;;
32144;16;後詰戦車Ａ　　　;atodu 10  ;;
32160;16;後詰戦車Ｂ　　　;atodu 11  ;;
32176;16;後詰戦車Ｃ　　　;atodu 12  ;;
32192;16;後詰戦車Ｄ　　　;atodu 13  ;;
32208;16;後詰戦車Ｅ　　　;atodu 14  ;;
32224;16;後詰戦車Ｆ　　　;atodu 15  ;;
32240;16;後詰戦車Ｇ　　　;atodu 16  ;;
32256;16;初期戦車１　　　;syoki 1   ;;
32272;16;初期戦車２　　　;syoki 2   ;;
32288;16;初期戦車３　　　;syoki 3   ;;
32304;16;初期戦車４　　　;syoki 4   ;;
32320;16;初期戦車５　　　;syoki 5   ;;
32336;16;初期戦車６　　　;syoki 6   ;;
32352;16;初期戦車７　　　;syoki 7   ;;
32368;16;初期戦車８　　　;syoki 8   ;;
32384;16;初期戦車９　　　;syoki 9   ;;
32400;16;初期戦車Ａ　　　;syoki 10  ;;
32416;16;初期戦車Ｂ　　　;syoki 11  ;;
32432;16;初期戦車Ｃ　　　;syoki 12  ;;
32448;16;初期戦車Ｄ　　　;syoki 13  ;;
32464;16;初期戦車Ｅ　　　;syoki 14  ;;
32480;16;初期戦車Ｆ　　　;syoki 15  ;;
32496;16;初期戦車Ｇ　　　;syoki 16  ;;
32512;16;後詰戦車１　　　;atodu 1   ;;
32528;16;後詰戦車２　　　;atodu 2   ;;
32544;16;後詰戦車３　　　;atodu 3   ;;
32560;16;後詰戦車４　　　;atodu 4   ;;
32576;16;後詰戦車５　　　;atodu 5   ;;
32592;16;後詰戦車６　　　;atodu 6   ;;
32608;16;後詰戦車７　　　;atodu 7   ;;
32624;16;後詰戦車８　　　;atodu 8   ;;
32640;16;後詰戦車９　　　;atodu 9   ;;
32656;16;後詰戦車Ａ　　　;atodu 10  ;;
32672;16;後詰戦車Ｂ　　　;atodu 11  ;;
32688;16;後詰戦車Ｃ　　　;atodu 12  ;;
32704;16;後詰戦車Ｄ　　　;atodu 13  ;;
32720;16;後詰戦車Ｅ　　　;atodu 14  ;;
32736;16;後詰戦車Ｆ　　　;atodu 15  ;;
32752;16;後詰戦車Ｇ　　　;atodu 16  ;;
32768;16;初期戦車１　　　;syoki 1   ;;
32784;16;初期戦車２　　　;syoki 2   ;;
32800;16;初期戦車３　　　;syoki 3   ;;
32816;16;初期戦車４　　　;syoki 4   ;;
32832;16;初期戦車５　　　;syoki 5   ;;
32848;16;初期戦車６　　　;syoki 6   ;;
32864;16;初期戦車７　　　;syoki 7   ;;
32880;16;初期戦車８　　　;syoki 8   ;;
32896;16;初期戦車９　　　;syoki 9   ;;
32912;16;初期戦車Ａ　　　;syoki 10  ;;
32928;16;初期戦車Ｂ　　　;syoki 11  ;;
32944;16;初期戦車Ｃ　　　;syoki 12  ;;
32960;16;初期戦車Ｄ　　　;syoki 13  ;;
32976;16;初期戦車Ｅ　　　;syoki 14  ;;
32992;16;初期戦車Ｆ　　　;syoki 15  ;;
33008;16;初期戦車Ｇ　　　;syoki 16  ;;
33024;16;後詰戦車１　　　;atodu 1   ;;
33040;16;後詰戦車２　　　;atodu 2   ;;
33056;16;後詰戦車３　　　;atodu 3   ;;
33072;16;後詰戦車４　　　;atodu 4   ;;
33088;16;後詰戦車５　　　;atodu 5   ;;
33104;16;後詰戦車６　　　;atodu 6   ;;
33120;16;後詰戦車７　　　;atodu 7   ;;
33136;16;後詰戦車８　　　;atodu 8   ;;
33152;16;後詰戦車９　　　;atodu 9   ;;
33168;16;後詰戦車Ａ　　　;atodu 10  ;;
33184;16;後詰戦車Ｂ　　　;atodu 11  ;;
33200;16;後詰戦車Ｃ　　　;atodu 12  ;;
33216;16;後詰戦車Ｄ　　　;atodu 13  ;;
33232;16;後詰戦車Ｅ　　　;atodu 14  ;;
33248;16;後詰戦車Ｆ　　　;atodu 15  ;;
33264;16;後詰戦車Ｇ　　　;atodu 16  ;;
33280;16;初期戦車１　　　;syoki 1   ;;
33296;16;初期戦車２　　　;syoki 2   ;;
33312;16;初期戦車３　　　;syoki 3   ;;
33328;16;初期戦車４　　　;syoki 4   ;;
33344;16;初期戦車５　　　;syoki 5   ;;
33360;16;初期戦車６　　　;syoki 6   ;;
33376;16;初期戦車７　　　;syoki 7   ;;
33392;16;初期戦車８　　　;syoki 8   ;;
33408;16;初期戦車９　　　;syoki 9   ;;
33424;16;初期戦車Ａ　　　;syoki 10  ;;
33440;16;初期戦車Ｂ　　　;syoki 11  ;;
33456;16;初期戦車Ｃ　　　;syoki 12  ;;
33472;16;初期戦車Ｄ　　　;syoki 13  ;;
33488;16;初期戦車Ｅ　　　;syoki 14  ;;
33504;16;初期戦車Ｆ　　　;syoki 15  ;;
33520;16;初期戦車Ｇ　　　;syoki 16  ;;
33536;16;後詰戦車１　　　;atodu 1   ;;
33552;16;後詰戦車２　　　;atodu 2   ;;
33568;16;後詰戦車３　　　;atodu 3   ;;
33584;16;後詰戦車４　　　;atodu 4   ;;
33600;16;後詰戦車５　　　;atodu 5   ;;
33616;16;後詰戦車６　　　;atodu 6   ;;
33632;16;後詰戦車７　　　;atodu 7   ;;
33648;16;後詰戦車８　　　;atodu 8   ;;
33664;16;後詰戦車９　　　;atodu 9   ;;
33680;16;後詰戦車Ａ　　　;atodu 10  ;;
33696;16;後詰戦車Ｂ　　　;atodu 11  ;;
33712;16;後詰戦車Ｃ　　　;atodu 12  ;;
33728;16;後詰戦車Ｄ　　　;atodu 13  ;;
33744;16;後詰戦車Ｅ　　　;atodu 14  ;;
33760;16;後詰戦車Ｆ　　　;atodu 15  ;;
33776;16;後詰戦車Ｇ　　　;atodu 16  ;;
33792;16;初期戦車１　　　;syoki 1   ;;
33808;16;初期戦車２　　　;syoki 2   ;;
33824;16;初期戦車３　　　;syoki 3   ;;
33840;16;初期戦車４　　　;syoki 4   ;;
33856;16;初期戦車５　　　;syoki 5   ;;
33872;16;初期戦車６　　　;syoki 6   ;;
33888;16;初期戦車７　　　;syoki 7   ;;
33904;16;初期戦車８　　　;syoki 8   ;;
33920;16;初期戦車９　　　;syoki 9   ;;
33936;16;初期戦車Ａ　　　;syoki 10  ;;
33952;16;初期戦車Ｂ　　　;syoki 11  ;;
33968;16;初期戦車Ｃ　　　;syoki 12  ;;
33984;16;初期戦車Ｄ　　　;syoki 13  ;;
34000;16;初期戦車Ｅ　　　;syoki 14  ;;
34016;16;初期戦車Ｆ　　　;syoki 15  ;;
34032;16;初期戦車Ｇ　　　;syoki 16  ;;
34048;16;後詰戦車１　　　;atodu 1   ;;
34064;16;後詰戦車２　　　;atodu 2   ;;
34080;16;後詰戦車３　　　;atodu 3   ;;
34096;16;後詰戦車４　　　;atodu 4   ;;
34112;16;後詰戦車５　　　;atodu 5   ;;
34128;16;後詰戦車６　　　;atodu 6   ;;
34144;16;後詰戦車７　　　;atodu 7   ;;
34160;16;後詰戦車８　　　;atodu 8   ;;
34176;16;後詰戦車９　　　;atodu 9   ;;
34192;16;後詰戦車Ａ　　　;atodu 10  ;;
34208;16;後詰戦車Ｂ　　　;atodu 11  ;;
34224;16;後詰戦車Ｃ　　　;atodu 12  ;;
34240;16;後詰戦車Ｄ　　　;atodu 13  ;;
34256;16;後詰戦車Ｅ　　　;atodu 14  ;;
34272;16;後詰戦車Ｆ　　　;atodu 15  ;;
34288;16;後詰戦車Ｇ　　　;atodu 16  ;;
34304;16;初期戦車１　　　;syoki 1   ;;
34320;16;初期戦車２　　　;syoki 2   ;;
34336;16;初期戦車３　　　;syoki 3   ;;
34352;16;初期戦車４　　　;syoki 4   ;;
34368;16;初期戦車５　　　;syoki 5   ;;
34384;16;初期戦車６　　　;syoki 6   ;;
34400;16;初期戦車７　　　;syoki 7   ;;
34416;16;初期戦車８　　　;syoki 8   ;;
34432;16;初期戦車９　　　;syoki 9   ;;
34448;16;初期戦車Ａ　　　;syoki 10  ;;
34464;16;初期戦車Ｂ　　　;syoki 11  ;;
34480;16;初期戦車Ｃ　　　;syoki 12  ;;
34496;16;初期戦車Ｄ　　　;syoki 13  ;;
34512;16;初期戦車Ｅ　　　;syoki 14  ;;
34528;16;初期戦車Ｆ　　　;syoki 15  ;;
34544;16;初期戦車Ｇ　　　;syoki 16  ;;
